query,uri,label_or_descr,dating_label
descr_iscrizione,https://w3id.org/arco/resource/HistoricOrArtisticProperty/1500817271,"figura di soldato con allegoria della Vittoria, allegoria della Vittoria come donna vestita all'antica (monumento ai caduti) di Guerrisi Michele, Fonderia Laganà (sec. XX) :: Un lessico classico e nervosa caratterizza la figura idealizzata del martire che innalza con forza il simulacro della Vittoria avvinghiandosi alla figura ierati",sec.. XX
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001030,"eroe che combatte contro tre guerrieri (urna, urna cineraria a cassetta apoda) - ambito culturale etrusco, produzione di Chiusi (fine/inizio secc. II - I a.C.) :: Urna cineraria a cassetta, apoda, realizzata in terracotta a stampo. Sulla cassa si trovano tracce di ingubbiatura. E' inoltre presente un'iscrizione in lingua ",secc. II - I a.C. fine/inizio
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001030,"eroe che combatte contro tre guerrieri (urna, urna cineraria a cassetta apoda) - ambito culturale etrusco, produzione di Chiusi (fine/inizio secc. II - I a.C.) :: Urna cineraria a cassetta, apoda, realizzata in terracotta a stampo. Sulla cassa si trovano tracce di ingubbiatura. E' inoltre presente un'iscrizione in lingua ",secc. II-I a.C. fine/inizio
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001032,"eroe che combatte con tre guerrieri (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Chiusi (fine/inizio secc. II - I a.C.) :: Urna cinenaria a cassetta, apoda, con coperchio, rastremata di circa 1 cm verso il basso, con un rilievo sulla fronte, circondato da una cornice a listello. Sul",secc. II - I a.C. fine/inizio
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001032,"eroe che combatte con tre guerrieri (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Chiusi (fine/inizio secc. II - I a.C.) :: Urna cinenaria a cassetta, apoda, con coperchio, rastremata di circa 1 cm verso il basso, con un rilievo sulla fronte, circondato da una cornice a listello. Sul",secc. II-I a.C. fine/inizio
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001034,"duello fra Eteocle e Polinice (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Perugia (seconda metà sec. II a.C.) :: Urna cineraria a cassetta, apoda, con coperchio, sopra il quale si trova una figura maschile. L'uomo è raffigurato sdraiato, vestito con una tunica senza manich",sec. II a.C. seconda metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001034,"duello fra Eteocle e Polinice (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Perugia (seconda metà sec. II a.C.) :: Urna cineraria a cassetta, apoda, con coperchio, sopra il quale si trova una figura maschile. L'uomo è raffigurato sdraiato, vestito con una tunica senza manich",sec. II a.C./seconda metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001044,"congedo di due personaggi (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Chiusi (seconda metà sec. II a.C.) :: Urna cineraria a cassetta, realizzata a stampo, apoda, con coperchio sopra il quale è raffigurata una figura femminile sdraiata, velata, vestita di una tunica s",sec. II a.C. seconda metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0001044,"congedo di due personaggi (urna, urna cineraria a cassetta apoda con coperchio) - ambito culturale etrusco, produzione di Chiusi (seconda metà sec. II a.C.) :: Urna cineraria a cassetta, realizzata a stampo, apoda, con coperchio sopra il quale è raffigurata una figura femminile sdraiata, velata, vestita di una tunica s",sec. II a.C./seconda metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008281,"coppa, Morel 2653; Lamboglia A28 - ambito culturale etrusco/produzione locale (secc. II-I a.C.) :: Coppa con spesso orlo arrotondato, labbro estroflesso, ampia vasca profonda con parte superiore a pareti rettilinee, svasate e parte inferiore bombata, piede ad",secc. II - I a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008281,"coppa, Morel 2653; Lamboglia A28 - ambito culturale etrusco/produzione locale (secc. II-I a.C.) :: Coppa con spesso orlo arrotondato, labbro estroflesso, ampia vasca profonda con parte superiore a pareti rettilinee, svasate e parte inferiore bombata, piede ad",secc. II I a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008281,"coppa, Morel 2653; Lamboglia A28 - ambito culturale etrusco/produzione locale (secc. II-I a.C.) :: Coppa con spesso orlo arrotondato, labbro estroflesso, ampia vasca profonda con parte superiore a pareti rettilinee, svasate e parte inferiore bombata, piede ad",secc. II- I a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008281,"coppa, Morel 2653; Lamboglia A28 - ambito culturale etrusco/produzione locale (secc. II-I a.C.) :: Coppa con spesso orlo arrotondato, labbro estroflesso, ampia vasca profonda con parte superiore a pareti rettilinee, svasate e parte inferiore bombata, piede ad",secc. II-I a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008286,"piatto da pesce, Morel 1315b 1 - ambito culturale etrusco/produzione locale (prima metà sec. II a.C.) :: Piatto da pesce con vasca poco profonda, pareti quasi rettilinee, orlo con profilo a mandorla, estroflesso, basso piede ad anello leggermente obliquo. Sulla par",sec. II a.C. prima metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008286,"piatto da pesce, Morel 1315b 1 - ambito culturale etrusco/produzione locale (prima metà sec. II a.C.) :: Piatto da pesce con vasca poco profonda, pareti quasi rettilinee, orlo con profilo a mandorla, estroflesso, basso piede ad anello leggermente obliquo. Sulla par",sec. II a.C./prima metà
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008288,"patera, Morel 2272b 1 - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Patera con vasca piatta, leggermente concava, orlo alto, verticale, rettilineo, leggermente ispessito, piede ad anello troncoconico. All'interno della vasca, ce",secc. III - II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008288,"patera, Morel 2272b 1 - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Patera con vasca piatta, leggermente concava, orlo alto, verticale, rettilineo, leggermente ispessito, piede ad anello troncoconico. All'interno della vasca, ce",secc. III-II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008288,"patera, Morel 2272b 1 - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Patera con vasca piatta, leggermente concava, orlo alto, verticale, rettilineo, leggermente ispessito, piede ad anello troncoconico. All'interno della vasca, ce",secc. III-II a.C.?
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008488,"coppa, Morel 2614 (II sec. a.C.); Lamboglia A28 - ambito culturale etrusco/produzione locale (sec. II a.C.) :: Coppa con orlo arrotondato, appiattito superiormente, leggermente espanso allesterno, vasca larga e profonda con parete a profilo a S, parte superiore svasata ",sec. II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008488,"coppa, Morel 2614 (II sec. a.C.); Lamboglia A28 - ambito culturale etrusco/produzione locale (sec. II a.C.) :: Coppa con orlo arrotondato, appiattito superiormente, leggermente espanso allesterno, vasca larga e profonda con parete a profilo a S, parte superiore svasata ",sec. II a.C. (?)
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008488,"coppa, Morel 2614 (II sec. a.C.); Lamboglia A28 - ambito culturale etrusco/produzione locale (sec. II a.C.) :: Coppa con orlo arrotondato, appiattito superiormente, leggermente espanso allesterno, vasca larga e profonda con parete a profilo a S, parte superiore svasata ",sec. II a.C.?
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008501,"ciotola, Morel 2722a; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno, ",secc. III - II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008501,"ciotola, Morel 2722a; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno, ",secc. III-II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008501,"ciotola, Morel 2722a; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno, ",secc. III-II a.C.?
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008508,"ciotola, Morel 2722a/2732; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno d",secc. III - II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008508,"ciotola, Morel 2722a/2732; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno d",secc. III-II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0008508,"ciotola, Morel 2722a/2732; Lamboglia A 27a; Pasquinucci, forma 27 (metà III sec. a.C.) - ambito culturale etrusco/produzione locale (secc. III-II a.C.) :: Ciotola con alto orlo arrotondato e inflesso, sottolineato esternamente da 2 scanalature orizzontali, parallele, vasca molto profonda, emisferica, allinterno d",secc. III-II a.C.?
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0009037,"anfora, Toniolo tipo 17 (anfora greco-italica) - ambito culturale etrusco/produzione alto-adriatica (sec. II a.C.) :: Anfora vinaria di tipo greco-italico con orlo a sezione triangolare, pendente, a base orizzontale, lungo collo cilindrico, spalla espansa, sottolineata da uno s",sec. II a.C.
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0009037,"anfora, Toniolo tipo 17 (anfora greco-italica) - ambito culturale etrusco/produzione alto-adriatica (sec. II a.C.) :: Anfora vinaria di tipo greco-italico con orlo a sezione triangolare, pendente, a base orizzontale, lungo collo cilindrico, spalla espansa, sottolineata da uno s",sec. II a.C. (?)
descr_iscrizione,https://w3id.org/arco/resource/Veneto/ArchaeologicalProperty/CRV-RA_0009037,"anfora, Toniolo tipo 17 (anfora greco-italica) - ambito culturale etrusco/produzione alto-adriatica (sec. II a.C.) :: Anfora vinaria di tipo greco-italico con orlo a sezione triangolare, pendente, a base orizzontale, lungo collo cilindrico, spalla espansa, sottolineata da uno s",sec. II a.C.?
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0029249257731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0029249257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0029249257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0157961077731,olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0157961077731,olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0157961077731,olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0169883527731,anfora da tavola o brocca - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0169883527731,anfora da tavola o brocca - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0169883527731,anfora da tavola o brocca - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0181534985731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0181534985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0181534985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0186636606731,peso da telaio - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0186636606731,peso da telaio - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0186636606731,peso da telaio - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0282101007731,scoria - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0282101007731,scoria - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0282101007731,scoria - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0315432907731,peso - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0315432907731,peso - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0315432907731,peso - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0390537627731,brocca - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0390537627731,brocca - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0390537627731,brocca - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0523057247731,piattello - ambito etrusco-padano (V a.C. seconda metà-IV a.C. prima metà),V a.C seconda metà-IV a.C. prima metà
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0523057247731,piattello - ambito etrusco-padano (V a.C. seconda metà-IV a.C. prima metà),V a.C. seconda metà-IV a.C. prima metà
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0550029996731,ghianda missile - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0550029996731,ghianda missile - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0550029996731,ghianda missile - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0657023985731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0657023985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0657023985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0810055996731,bracciale - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0810055996731,bracciale - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0810055996731,bracciale - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0859548147731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0859548147731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0859548147731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0959108347731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0959108347731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0959108347731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0970633077731,piattello - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0970633077731,piattello - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_0970633077731,piattello - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1018202795731,olla - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1018202795731,olla - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1018202795731,olla - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1027874447731,bacino - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1027874447731,bacino - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1027874447731,bacino - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1153690247731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1153690247731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1153690247731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1248099595731,piattello - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1248099595731,piattello - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1248099595731,piattello - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1276429627731,ciotola (?) - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1276429627731,ciotola (?) - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1276429627731,ciotola (?) - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1307361447731,ciotola - ambito etrusco-padano (IV a.C. fine-III a.C),IV a.C. fine-III a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1354942985731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1354942985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1354942985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1371984985731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1371984985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1371984985731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1389314627731,aryballos (?) - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1389314627731,aryballos (?) - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1389314627731,aryballos (?) - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1434243247731,piattello - ambito etrusco-padano (IV a.C. fine-III a.C. metà),IV a.C. fine-III a.C. metà
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1510210007731,lamina - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1510210007731,lamina - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1510210007731,lamina - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1536599347731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine - IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1536599347731,ciotola - ambito etrusco-padano (V a.C. fine-IV a.C),V a.C. fine-IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1638392885731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1638392885731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1638392885731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1684666257731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1684666257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1684666257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1709773795731,dolio - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1709773795731,dolio - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1709773795731,dolio - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1752833257731,distanziatore - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1752833257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1752833257731,distanziatore - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1870370527731,vaso colatoio - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1870370527731,vaso colatoio - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1870370527731,vaso colatoio - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1876593885731,ciotola - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1876593885731,ciotola - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1876593885731,ciotola - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1903175795731,lekythos - ambito etrusco (IV a.C),IV a.C Ultimo quarto
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1903175795731,lekythos - ambito etrusco (IV a.C),IV a.C ultimo quarto
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1949014247731,piattello - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1949014247731,piattello - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_1949014247731,piattello - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_2025746247731,piatto - ambito etrusco-padano (IV a.C),"IV a,C"
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_2025746247731,piatto - ambito etrusco-padano (IV a.C),IV a.C
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_2025746247731,piatto - ambito etrusco-padano (IV a.C),IV a.C. (?)
label_etrusc,https://w3id.org/arco/resource/ArchaeologicalProperty/08iccd_modi_2117079996731,fibula (?) - ambito etrusco-padano (IV a.C),"IV a,C"
